UR_USER_NAME|UR_USER_SURNAME|UR_USER_LOGIN|UR_USER_PASSWORD|UR_USER_PASSWORD_CHANGED|UR_USER_STATUS|UR_USER_EMAIL|UR_ROLE_CUSTOM_CODE|UR_USER_PASSWORD_ENCRYPT
NALDO|VALLEZ|60000585|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ISTEVAN|VERRATTI|60000586|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ISAREAL|COSTALES|60000587|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ELAZAR|JIMINEZ|60000588|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CHEQUIL|CONTRERA|60000589|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ROBERTO|ANDOLINI|60000590|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ESMERALDA|ALEGRIA|60000591|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FELIZ|ALBANO|60000592|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JUNÍPERO|BURATTI|60000593|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
WALFRIDO|FANTA|60000594|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
NORITA|ROZARIO|60000595|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PICABIA|YANEZ|60000596|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
HUNFRIDO|LA TORRE|60000597|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ARMINIO|VALLEZ|60000598|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CONSTANCIA|CAPRIO|60000599|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
INGNACIO|MANO|60000600|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
DIABLO|EXPOSITO|60000601|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
NATALINA|PICCIO|60000602|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
HORACIO|LOMBARDO|60000603|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BENJAMMÉN|PINTO|60000604|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
AGOSTINO|ESTEBAN|60000605|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PANCHO|DE AVILA|60000606|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GONZALO|GIRARDI|60000607|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PACIFICA|LI FONTI|60000608|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BELISARIO|BALOTELLI|60000609|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LAURENSA|MAZZEO|60000610|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JOSEFINA|LONGO|60000611|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
EZIECHIELE|VECELLIO|60000612|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FERNI|MORETTI|60000613|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TOMAZCIO|ORTIZ|60000614|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ANTONIETA|PADRON|60000615|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BELISARIO|GORDON|60000616|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JULIETTA|LOVATO|60000617|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
DOLFO|PANICUCCI|60000618|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FORTUNATA|DELGADO|60000619|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ARSANIO|ALVAREZ|60000620|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ARRIO|ESCANDON|60000621|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TEO|PANICUCCI|60000622|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
SIGFRIDO|DONATI|60000623|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
WENCESLAO|MANDES|60000624|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FREDRICO|ARROYO|60000625|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TOMASO|JUAQUIN|60000626|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RAFAEL|CAMARILLO|60000627|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RIQUI|TOSCANO|60000628|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
QUIRT|CAMPAGNA|60000629|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BERTO|MARENO|60000630|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TOLI|GRECO|60000631|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RAMONA|BOTERO|60000632|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LON|PABLO|60000633|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TIMITO|MELE|60000634|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LUCRECIA|ALANIS|60000635|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TEB|ARMENDAREZ|60000636|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
KAHLO|D'AMORE|60000637|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MADIA|BARO|60000638|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RODOLFO|FELIX|60000639|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ESPERANZA|GUCCI|60000640|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GUILLERMO|MORALES|60000641|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ROSITA|PALMERO|60000642|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PLÁCIDA|PIAZZA|60000643|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RAINALD|CANDREVA|60000644|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PALOMA|IADANZA|60000645|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MARTEZ|MURILLO|60000646|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MILAGROS|GALLO|60000647|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
HERMOSA|MORETTI|60000648|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PAULINA|CONTI|60000649|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BAILA|FEMIA|60000650|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MALISA|UDINESE|60000651|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CANYON|UDINESI|60000652|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LEONEL|SALAZAR|60000653|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TILO|ENRIQUE|60000654|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GERALDO|RICCI|60000655|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BLANCA|MEJIA|60000656|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MANUEL|CANDELLA|60000657|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
NINETTA|BONGIOVANNI|60000658|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
COLOMBA|BALDERAS|60000659|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
OLALLA|CANDREVA|60000660|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PATRICIO|PALMISANO|60000661|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LINDA|NUNEZ|60000662|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PLACIDA|GENTILE|60000663|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CORDERO|BONGIOVANNI|60000664|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ELEÁZAR|CASAS|60000665|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LLORA|NAJARRO|60000666|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
IDONIA|CONTI|60000667|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
SANTANA|AVILA|60000668|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
QUITO|JUAQUIN|60000669|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MATUSHA|ARMENDAREZ|60000670|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ANTONIO|SAENZ|60000671|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ELIAZAR|PIAZZA|60000672|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BELTRANO|ARROYO|60000673|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
NINITA|ALIRE|60000674|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
DEZI|STRINATI|60000675|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
HUBERTO|VILLAS|60000676|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PACIENCIA|ZAPATA|60000677|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GRACIANA|ARANDA|60000678|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
KIRRILY|DEFILIPPIS|60000679|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
VENCESLAO|RAMON|60000680|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MAXIMIANO|PALERMO|60000681|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GERVASIA|PRESUTTI|60000682|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
EZIKYEL|ROZARIO|60000683|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ANGELINA|ABILA|60000684|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MANUELO|PANICUCCI|60000685|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ALONSO|ZAPATA|60000686|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PAQUITA|ALAMEDA|60000687|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JOSEVA|VARAS|60000688|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FREDERICIO|CICCONE|60000689|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
EDGARDITO|VALENTINO|60000690|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PALACIDO|RUBIO|60000691|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
NOEMÍ|PALMERO|60000692|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FELIPA|INSIGNE|60000693|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
OTO|BELMONTE|60000694|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
DAMIÁN|ROMERO|60000695|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
INIGO|MAZZI|60000696|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CLAUDINA|ENEIDE|60000697|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CLEMENTE|ALIRE|60000698|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
HUGÓN|CAPRIO|60000699|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CARLOS|ESCANDON|60000700|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
HUBER|TRINIDAD|60000701|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FELICE|BONGIOVANNI|60000702|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
COLETTA|BELLUCCI|60000703|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
DIEGO|CLEMENTE|60000704|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ABRIL|VENTURI|60000705|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CRISTÓBAL|PINTO|60000706|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ALUISA|MAROTTA|60000707|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CHARA|ANGUIANO|60000708|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ARSENIO|DI NORCIA|60000709|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LIOCADIA|VARAS|60000710|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CLARITA|ALESI|60000711|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CELESTINA|FRONTERA|60000712|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LAURENSA|CAPONE|60000713|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
EULAYLIA|DAVIDE|60000714|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RENATO|GELLI|60000715|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BELIA|ALVARO|60000716|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
UGUECRIA|RINALDI|60000717|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GUI|DE LA PENA|60000718|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
IAGO|LUCCIANO|60000719|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GABRIELA|CONTI|60000720|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LUCIANO|MEJIA|60000721|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
IRATI|LUCCIANO|60000722|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FRANCILO|COSTA|60000723|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LUCILIANO|ALBANO|60000724|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CHIQUITA|FALLACI|60000725|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GOFREDO|NUCCI|60000726|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RODOLFO|MAZZEO|60000727|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GERALDINA|SALA|60000728|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
INNOCENTIO|MURILLO|60000729|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PENI|ESPERANZA|60000730|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ESTERA|CAPUANO|60000731|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MATHEO|ALBANO|60000732|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ESTOVÁN|BALBOA|60000733|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FLORIDA|OCANAS|60000734|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
HUGUES|INSIGNE|60000735|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ALVARO|OLIVAREZ|60000736|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RUBÉN|LOPEZ|60000737|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
YSIDOR|LOMBARDO|60000738|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
INCENCIO|BENEVENTI|60000739|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ARSANIO|ALTERA|60000740|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CALIDA|GENTILINI|60000741|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MIXIMINO|OLDANI|60000742|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FEDE|OLDANI|60000743|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LIORIA|ALBANO|60000744|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
EMILIANO|CHE|60000745|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ELOI|VILLANOVA|60000746|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ZENOBIO|VASCO|60000747|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ROGELIO|BUFFON|60000748|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
EBER|FLORENTINO|60000749|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PORCIA|CASTELLANO|60000750|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TUTO|OFFREDI|60000751|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GIL|CICCONE|60000752|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ROSALINDA|MONTES|60000753|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ARTEMIO|MONTES|60000754|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CESARO|MORETTI|60000755|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RICO|DURANTE|60000756|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RAUL|ARMENDAREZ|60000757|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
HOMERICO|TOSCANI|60000758|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
DIAZ|ESTRADA|60000759|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
COLUMBIAS|LORENZO|60000760|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LICHA|RIVERA|60000761|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
COLUMBIAS|SALVADOR|60000762|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
EMERALDINA|NUCCI|60000763|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MARTIA|VECELLIO|60000764|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CHACO|CHE|60000765|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ANTIAGO|BALBOA|60000766|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LORENA|LAGO|60000767|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
IAGO|BONGIOVANNI|60000768|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CEFERNIA|CUEVA|60000769|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
INIGO|AGUILAR|60000770|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
IAGO|LUCCIANO|60000771|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
IDONIA|VARGAS|60000772|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CANYON|MARENO|60000773|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ASENCION|CONTRERA|60000774|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GARCIA|RUA|60000775|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ALEJANDRA|GIAMBI|60000776|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ALONZO|DE AVILA|60000777|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FAUSTO|ALAMILLO|60000778|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
XALVADOR|ALEJO|60000779|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
REYNA|NECCI|60000780|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
HERNANDO|VIOLANTE|60000781|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
SANTA|TOSCANO|60000782|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JADA|MADURO|60000783|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PEPINA|GRANADA|60000784|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MADENA|MONTALTI|60000785|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PORCIA|ALIRE|60000786|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MARCITA|LORENZO|60000787|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LEDIANA|GIAMBI|60000788|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PLÁCIDA|PACCIORETTI|60000789|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TAURINO|DE LA ROSA|60000790|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
DIA|REAL|60000791|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
EVERARDO|CAMERO|60000792|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LACADIA|PANICUCCI|60000793|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ALHAMBRA|MAZZEO|60000794|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
VALENTINO|SANTANA|60000795|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ZOILO|SALAS|60000796|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
HEXIQUIO|BRICHESE|60000797|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MONTANA|GIORDANO|60000798|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ADALFO|ANDRADA|60000799|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MÁXIMO|LEO|60000800|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MATI|AVALOS|60000801|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MATTHEO|RUBIO|60000802|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ANA|NUCCI|60000803|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PUEBLA|ROSSI|60000804|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
YNOCENCIO|TADEO|60000805|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
AMADO|GOMEZ|60000806|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
NATAL|CAMERO|60000807|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
AITANA|FAZIO|60000808|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TADDEO|SAENZ|60000809|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JUDEEN|MILANI|60000810|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RAMÓN|ENDRIZZI|60000811|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ARLO|FERNANDEZ|60000812|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PACO|ANGELES|60000813|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BELISARIO|VEGA|60000814|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FIFI|UDINESE|60000815|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
QUINTAS|VIOLANTE|60000816|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ADAN|CASTILLO|60000817|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
PUEBLA|COCIARELLI|60000818|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ESTEBAN|NERI|60000819|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RAYNALDO|FONTANA|60000820|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LEONEL|PIROZZI|60000821|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
NELO|VENTURI|60000822|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
NINITA|ESTEBAN|60000823|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LAURENTIA|FAZIO|60000824|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LICHA|ANDOLINI|60000825|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ROLANDO|UDINESI|60000826|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
IZABELLA|GUERRA|60000827|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RICO|TOSCANO|60000828|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MIREIA|TADEO|60000829|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
HOMERO|PARLATORE|60000830|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
EVIANA|MARTINEZ|60000831|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
AMARANTA|BAYLON|60000832|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RICARDO|TREVISANI|60000833|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ROCIO|FANTA|60000834|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ALFONSO|MORALES|60000835|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
EGNACIO|GARZA|60000836|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
REINA|MARTINEZ|60000837|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LORCA|DE LA ROSA|60000838|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
SANTIAGO|CONTI|60000839|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
SALVADORE|PUERTA|60000840|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CHÉ|ANGELES|60000841|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
EXEQUIEL|D'AMORE|60000842|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
BAJA|GIAMBI|60000843|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
UGUECRIA|ROSIELLO|60000844|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CHENCHO|COSTA|60000845|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CHARITA|DI MOZE|60000846|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LEOCADIA|ABILA|60000847|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
HELADIO|SALA|60000848|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ROCIO|CLEMENTE|60000849|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ESTRELLA|PUERTA|60000850|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FESTO|FOLLIERO|60000851|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LAITICIA|LEO|60000852|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LUCINDA|ROSAS|60000853|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ELODIA|REYES|60000854|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JULIETTA|SALVO|60000855|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JOSEVA|ALAMEDA|60000856|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MASCIMILIANO|BALCAZAR|60000857|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TOMAZ|ALVAREZ|60000858|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
JUSTINO|ALBANO|60000859|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
INNOCENSIO|ENDRIZZI|60000860|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LON|PAGNOTTO|60000861|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
TAGO|MUNOS|60000862|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LEYA|LI FONTI|60000863|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ESTEBEN|ALESI|60000864|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GLAUDIO|PIAZZA|60000865|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RAFELIA|STRINATI|60000866|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
VICTORO|ALESI|60000867|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ISHICO|RUBIO|60000868|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ESTEFAN|IADANZA|60000869|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
AMADA|OCANAS|60000870|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CONSTANZA|YANEZ|60000871|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
RUFA|GELLI|60000872|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
SIDRO|PANICUCCI|60000873|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GENOBEBA|CIERVO|60000874|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
MÓNICA|PALERMO|60000875|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ALONDRA|VEGA|60000876|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
EDGARDITO|GRANADA|60000877|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
GERALDINA|ALAMEDA|60000878|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ILSA|ARMENTA|60000879|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FELIZ|PIROZZI|60000880|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
FORTUNATA|ESCOBAR|60000881|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ILUMINADA|LANZO|60000882|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
CANDELA|ANDRESANO|60000883|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
ABRAÁN|FLORENTINO|60000884|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
LETICIA|PIROZZI|60000885|Abcd1234.|1|ACTIVE||RESULT_MANAGER|
